_EF_NAICS_EZ.NAICS_CODE,V_EF_NAICS_EZ.REGISTRY_ID,V_EF_NAICS_EZ.STATE_CODE
339911,110000312812,RI
313320,110004928115,RI
313311,110040861207,RI
334518,110004902936,RI
313311,110040986779,RI
333512,110040986797,RI
334111,110004897238,RI
326121,110004928696,RI
56291,110007828011,RI
51711,110041695831,RI
44611,110004933225,RI
33451,110037442112,RI
62231,110001662576,RI
44711,110004902268,RI
621111,110004924217,RI
53231,110004916850,RI
333298,110032754277,RI
44411,110004911105,RI
811111,110006693756,RI
325611,110002087223,RI
325211,110001663101,RI
81111,110024832724,RI
812922,110031440046,RI
54185,110024557558,RI
71393,110043555532,RI
339914,110012481484,RI
713930,110004906629,RI
313311,110000312741,RI
325211,110001663370,RI
325211,110000762666,RI
335911,110002087713,RI
332813,110000312929,RI
44611,110015666581,RI
325998,110044992210,RI
811111,110044992158,RI
81112,110044949544,RI
33299,110000312652,RI
22132,110000562472,RI
322214,110000547560,RI
92119,110000760748,RI
49311,110043555630,RI
811121,110004929196,RI
331492,110043587115,RI
339999,110000312956,RI
61131,110012266225,RI
325211,110000312082,RI
33637,110004911203,RI
4471,110004911427,RI
62131,110004911506,RI
811121,110004911542,RI
61111,110004911873,RI
339914,110004912122,RI
92119,110004912603,RI
811111,110004912970,RI
811111,110004912989,RI
811111,110004913531,RI
61131,110004913728,RI
333513,110004913764,RI
81232,110004913880,RI
611519,110021481733,RI
811111,110004914344,RI
321113,110004914433,RI
61111,110021494532,RI
811111,110004914754,RI
11299,110004914763,RI
811198,110004915879,RI
323111,110004915940,RI
81232,110004915959,RI
811111,110007826415,RI
81232,110004917207,RI
62121,110004917564,RI
92511,110004918000,RI
332813,110001664592,RI
333319,110004918590,RI
32732,110004919116,RI
811111,110004919508,RI
488991,110004919857,RI
62311,110004919937,RI
811111,110004920881,RI
485999,110007827003,RI
6219,110009441470,RI
61111,110004921087,RI
811118,110004921238,RI
811118,110004921871,RI
62121,110004922077,RI
81232,110004922102,RI
62121,110004922200,RI
62121,110004922317,RI
62121,110004922371,RI
44111,110004922433,RI
62431,110021494694,RI
92411,110004922816,RI
811121,110004922843,RI
561439,110004922969,RI
4471,110004923192,RI
621112,110004923502,RI
621399,110004923897,RI
811118,110004924164,RI
811111,110007827405,RI
4471,110004924315,RI
54194,110004924832,RI
332722,110004902883,RI
323119,110004903089,RI
332116,110004903310,RI
314991,110000819892,RI
332813,110004925029,RI
811113,110009442120,RI
339911,110012482205,RI
332813,110004903695,RI
333319,110004903748,RI
333512,110004903980,RI
81149,110004925966,RI
62121,110004926064,RI
332813,110009442335,RI
62121,110004926439,RI
62121,110004926590,RI
62121,110004926643,RI
621391,110009442497,RI
2212,110004904952,RI
811111,110006119342,RI
811111,110004905112,RI
4471,110004927580,RI
81231,110004926028,RI
44111,110004905915,RI
111998,110006119351,RI
324191,110004906059,RI
339112,110009439143,RI
336612,110028183356,RI
314991,110014362590,RI
339911,110000312821,RI
332721,110007824747,RI
324121,110004907762,RI
81232,110001663290,RI
62211,110001663600,RI
313311,110000735697,RI
81232,110006434304,RI
42394,110004930816,RI
313320,110000312199,RI
81112,110004907851,RI
42399,110016712850,RI
532412,110017775594,RI
335121,110000312395,RI
335122,110000312395,RI
336612,110009813229,RI
811121,110004919081,RI
811121,110016712681,RI
44411,110016712823,RI
54194,110016712887,RI
562211,110000312849,RI
334413,110000312983,RI
424710,110039019200,RI
44112,110015824615,RI
325991,110002058852,RI
325510,110001664574,RI
621391,110018900965,RI
31331,110000312091,RI
31331,110000312199,RI
335911,110007824523,RI
336612,110001991541,RI
44411,110022305389,RI
54194,110022530812,RI
62131,110022824498,RI
332813,110004926796,RI
811198,110004926830,RI
339911,110004903016,RI
339914,110000313027,RI
332813,110001991710,RI
339911,110004903338,RI
336611,110004896113,RI
44131,110009438162,RI
4471,110006434554,RI
621112,110004924583,RI
339999,110004903604,RI
33995,110004903686,RI
62121,110004927223,RI
332813,110004927330,RI
53212,110004924770,RI
323119,110004924967,RI
4471,110004927483,RI
4471,110007827780,RI
62121,110004927651,RI
45439,110004927697,RI
81149,110009442834,RI
332813,110001663469,RI
514199,110004905345,RI
811111,110009439072,RI
811111,110004905728,RI
32551,110000312215,RI
51711,110021003386,RI
51711,110021015328,RI
334419,110004906424,RI
339914,110004906594,RI
44421,110017775237,RI
811118,110004925617,RI
313113,110007824364,RI
31332,110004904364,RI
326299,110009438901,RI
811111,110012565517,RI
811118,110004899021,RI
81111,110004901535,RI
332813,110009438938,RI
339914,110009438974,RI
48811,110004904827,RI
48411,110004904934,RI
811121,110009439018,RI
81232,110004905185,RI
4471,110004902311,RI
339911,110004902598,RI
323119,110007824177,RI
61131,110004934965,RI
61131,110004934992,RI
23731,110016712743,RI
333414,110004902892,RI
325211,110004902918,RI
4471,110004926082,RI
62121,110004926224,RI
333512,110009442362,RI
485999,110007827628,RI
621112,110004926714,RI
62121,110004926732,RI
42469,110000758305,RI
53212,110004917485,RI
611699,110009441023,RI
92119,110004917733,RI
44419,110009441096,RI
445292,110004917966,RI
48541,110004918162,RI
62121,110004918536,RI
811111,110004920765,RI
4471,110004918992,RI
3323,110004920104,RI
44111,110004920337,RI
811111,110004920523,RI
44111,110004920587,RI
332618,110002087090,RI
811198,110004917289,RI
42349,110024428136,RI
81232,110004912523,RI
81232,110004912578,RI
811111,110004912952,RI
333319,110004913522,RI
332813,110004907245,RI
811121,110024557451,RI
32311,110000819945,RI
335129,110004908468,RI
332813,110004908734,RI
335931,110007825014,RI
811121,110004909323,RI
812199,110004909449,RI
56172,110009439633,RI
71151,110031400678,RI
62131,110031400570,RI
332116,110009440550,RI
49211,110031375786,RI
336612,110030493204,RI
48422,110031414574,RI
811111,110032659923,RI
4471,110004915058,RI
811111,110004915085,RI
3323,110007825210,RI
48849,110007825238,RI
4471,110004910936,RI
811118,110009439964,RI
44112,110004911258,RI
48699,110006531388,RI
54138,110000841965,RI
332813,110009440854,RI
62121,110004916967,RI
332813,110009441675,RI
62121,110004921997,RI
81232,110004922228,RI
62121,110004922576,RI
62121,110007827263,RI
48849,110004901045,RI
621399,110009441844,RI
44719,110004923183,RI
48849,110009441595,RI
44719,110009441906,RI
44719,110004923352,RI
4471,110004923753,RI
331491,110000312359,RI
811111,110004923986,RI
44719,110004924075,RI
454311,110004924431,RI
326113,110000499292,RI
54194,110004933555,RI
44131,110033622729,RI
811111,110006869380,RI
333512,110004902927,RI
92119,110004917083,RI
811111,110004920685,RI
334518,110004925305,RI
339932,110001663012,RI
332322,110004925886,RI
621112,110004927704,RI
3399,110002087562,RI
332813,110002087241,RI
812320,110004905176,RI
812320,110004912569,RI
332813,110000312901,RI
5614,110040860468,RI
334518,110012480494,RI
713930,110031433027,RI
339911,110021120133,RI
32612,110004909813,RI
812320,110004920676,RI
928110,110037142954,RI
3399,110040856231,RI
33995,110021278883,RI
3399,110021092440,RI
32612,110040900264,RI
325520,110002337105,RI
332813,110010955172,RI
812320,110004905899,RI
336612,110009439161,RI
332813,110021350768,RI
331522,110000312313,RI
622110,110001662576,RI
812320,110004920033,RI
325613,110021119109,RI
812320,110004929999,RI
5614,110031524321,RI
332813,110004904373,RI
324121,110021357306,RI
812320,110012218741,RI
33451,110004911677,RI
622110,110001662647,RI
812320,110021355969,RI
622110,110001663600,RI
32311,110004917396,RI
313311,110007176849,RI
622110,110021357360,RI
2211,110000820078,RI
812320,110013860839,RI
48811,110038032009,RI
48811,110038078727,RI
22121,110028052185,RI
335314,110037442032,RI
441229,110037442103,RI
811121,110037441881,RI
541921,110037442167,RI
4471,110004925671,RI
811111,110037442657,RI
81231,110004906068,RI
45439,110004917537,RI
332812,110017278060,RI
331492,110039162795,RI
54138,110004936534,RI
81111,110004905595,RI
44711,110004902124,RI
332813,110000888521,RI
336611,110004906601,RI
62121,110009442228,RI
62131,110004909788,RI
323115,110031361595,RI
81111,110004899021,RI
44112,110004899325,RI
334414,110000841929,RI
54138,110009443922,RI
221122,110038910453,RI
323122,110037442023,RI
45331,110037442069,RI
624221,110037442158,RI
334513,110004906745,RI
811118,110004906889,RI
221122,110038856084,RI
335314,110004932912,RI
336611,110004936259,RI
44313,110014441078,RI
333292,110038910177,RI
44719,110033191953,RI
62139,110038910382,RI
339911,110004902963,RI
339914,110004902963,RI
81232,110001663815,RI
48411,110004907780,RI
441222,110004916155,RI
323115,110020891105,RI
541512,110022824489,RI
236117,110031429871,RI
336413,110004903454,RI
333291,110004904293,RI
33991,110012481064,RI
445299,110004927161,RI
326122,110009441005,RI
48411,110007826585,RI
441222,110001991541,RI
335911,110045298771,RI
4471,110004924574,RI
32311,110039562906,RI
33451,110038910266,RI
4471,110009443717,RI
31331,110001664191,RI
713930,110006662753,RI
3399,110000820096,RI
337920,110000618617,RI
44111,110043192416,RI
61131,110004928124,RI
326299,110040889811,RI
531110,110017715882,RI
221330,110007215566,RI
45211,110028184532,RI
713930,110009813167,RI
713930,110004915165,RI
313221,110001663888,RI
4471,110010723182,RI
924110,110006802683,RI
331528,110010955154,RI
928110,110006908677,RI
4471,110012803074,RI
332813,110004910678,RI
331511,110001662601,RI
32191,110000313214,RI
812320,110001663272,RI
325181,110000312849,RI
325211,110002336883,RI
221330,110004932066,RI
332813,110002087214,RI
221320,110000735722,RI
33451,110000762675,RI
925110,110031520209,RI
334413,110038231160,RI
924110,110007019190,RI
3399,110004902936,RI
326113,110004909813,RI
313320,110038790975,RI
812320,110004924958,RI
2211,110001662656,RI
11142,110028184514,RI
33221,110001662683,RI
611110,110006693649,RI
3329,110004903123,RI
324121,110004904863,RI
331511,110004898905,RI
32311,110010364658,RI
713930,110028183356,RI
325211,110000819945,RI
713930,110004928099,RI
812331,110007824505,RI
3399,110002087679,RI
327310,110004907218,RI
326130,110000312340,RI
4471,110001664379,RI
713930,110015756314,RI
4471,110028184649,RI
331491,110000312518,RI
3399,110001991685,RI
3399,110001662978,RI
81112,110004899931,RI
54171,110004908789,RI
48811,110041392203,RI
48811,110041609916,RI
48811,110041393220,RI
42469,110000313045,RI
51111,110001664039,RI
3399,110012480485,RI
3261,110041234795,RI
334513,110000895087,RI
339912,110041235204,RI
332813,110041232868,RI
23899,110012803154,RI
322223,110001663316,RI
4471,110040441233,RI
488999,110006531388,RI
332999,110001664315,RI
32612,110040861172,RI
3251,110000313018,RI
336612,110040845146,RI
812320,110040899230,RI
32311,110002058825,RI
3399,110001664253,RI
3399,110040889811,RI
44711,110007827833,RI
51711,110031414039,RI
33451,110042424150,RI
62121,110041679485,RI
221122,110041695804,RI
51711,110041695840,RI
32614,110004932565,RI
811111,110004907888,RI
62211,110001662576,RI
42471,110000581282,RI
339911,110009438616,RI
333291,110032754277,RI
334518,110004903720,RI
325188,110007824355,RI
332813,110044992069,RI
326199,110035439521,RI
48411,110042394487,RI
339112,110037441863,RI
335991,110041679449,RI
713930,110041923103,RI
333515,110002087125,RI
333319,110004908226,RI
335991,110004912355,RI
327310,110042374285,RI
325211,110000701982,RI
485410,110042374347,RI
333924,110000917526,RI
313320,110001663147,RI
326199,110002087606,RI
332813,110002087376,RI
32532,110017723374,RI
44412,110043645419,RI
81111,110004905121,RI
33599,110009439740,RI
44111,110004912499,RI
325520,110043693688,RI
811121,110044931090,RI
62211,110044923429,RI
811121,110044949544,RI
32531,110000729944,RI
325132,110000753408,RI
325998,110042010203,RI
22111,110028052185,RI
32599,110000602955,RI
22131,110000547846,RI
621512,110020120858,RI
321999,110015784418,RI
811121,110004910909,RI
811111,110004911285,RI
485999,110004912328,RI
81232,110004912569,RI
334419,110002087107,RI
811121,110004913112,RI
811121,110004913130,RI
811121,110006434395,RI
811111,110004913951,RI
56173,110006119413,RI
56173,110004915236,RI
811112,110004915281,RI
4471,110004915600,RI
48521,110004916342,RI
333514,110007826424,RI
325611,110000312705,RI
62121,110004916627,RI
811111,110004917403,RI
62121,110004917680,RI
4471,110004917742,RI
339914,110004917813,RI
311223,110032893983,RI
811111,110004918386,RI
311812,110001664404,RI
62121,110004918787,RI
48811,110004919517,RI
44131,110004919704,RI
453998,110004919731,RI
811121,110004919759,RI
81232,110004920033,RI
811111,110004920541,RI
811198,110004920612,RI
44111,110004920809,RI
811121,110004920836,RI
62311,110004920872,RI
332811,110004921005,RI
721211,110007827058,RI
333924,110004921283,RI
811118,110004922157,RI
62121,110004922772,RI
621112,110009441853,RI
4471,110004923842,RI
811113,110004924805,RI
339914,110022506741,RI
332212,110004902641,RI
333515,110004902703,RI
332116,110002087385,RI
339911,110001664253,RI
322211,110004903212,RI
335931,110004903285,RI
33991,110000312448,RI
339941,110000312527,RI
332116,110002087697,RI
51111,110004904202,RI
333514,110009438858,RI
332116,110002087535,RI
6219,110004925895,RI
339911,110004926304,RI
485999,110004926475,RI
811111,110004904587,RI
313112,110004904612,RI
2211,110001663450,RI
334419,110021356003,RI
811111,110004905434,RI
62121,110004926929,RI
811121,110004927250,RI
336991,110004927303,RI
62121,110004927544,RI
62121,110004927875,RI
44111,110004905586,RI
81232,110004905899,RI
44111,110004906246,RI
48411,110000313045,RI
44111,110004906674,RI
62121,110014362572,RI
811198,110004907110,RI
811111,110004907389,RI
53212,110004907575,RI
811118,110004908333,RI
331491,110000312439,RI
71393,110004908388,RI
332116,110002087580,RI
332322,110004908761,RI
811111,110004909207,RI
811111,110004910339,RI
811198,110004910543,RI
325414,110016754369,RI
332996,110031001074,RI
33991,110017613732,RI
62121,110017613769,RI
62121,110017613778,RI
424690,110020686159,RI
325991,110000312368,RI
339911,110009450502,RI
336612,110000312581,RI
334411,110004936570,RI
313320,110000871281,RI
44411,110016712798,RI
22131,110016712878,RI
44611,110014440907,RI
61171,110014440998,RI
424710,110037250168,RI
325520,110004902712,RI
331528,110000581273,RI
325611,110035831222,RI
811121,110006434251,RI
621512,110015322863,RI
326199,110000491897,RI
562112,110000312849,RI
332813,110000312787,RI
332813,110040060563,RI
332618,110009444182,RI
337212,110000312572,RI
33322,110004908253,RI
339911,110012481858,RI
44111,110024258676,RI
339114,110018900821,RI
811121,110017278104,RI
62121,110017867450,RI
339993,110000312929,RI
2211,110000895121,RI
42393,110039512471,RI
621511,110020892293,RI
42312,110022478344,RI
621512,110004926670,RI
325992,110007827557,RI
621111,110022826067,RI
61131,110017945946,RI
62121,110004926894,RI
332618,110004903098,RI
339943,110004903114,RI
339913,110004903418,RI
92411,110000735722,RI
48541,110006693792,RI
52111,110004927278,RI
339914,110004924949,RI
562111,110022530803,RI
4471,110007827762,RI
48832,110007827799,RI
62121,110004927660,RI
62121,110004927731,RI
62121,110009440989,RI
811111,110004927857,RI
325211,110013288496,RI
325132,110004931245,RI
51711,110021015257,RI
51711,110017277524,RI
51711,110021015300,RI
3261,110004906503,RI
339911,110004906567,RI
336612,110007824667,RI
811111,110004925662,RI
333514,110009442219,RI
332813,110004904060,RI
31332,110004904266,RI
44111,110004899325,RI
4471,110004901937,RI
22132,110000735713,RI
339911,110004902552,RI
51711,110021015355,RI
32311,110004933573,RI
81232,110013361085,RI
61111,110004926019,RI
4471,110004926046,RI
332721,110004926153,RI
333518,110004917136,RI
54133,110004917314,RI
339914,110009441032,RI
621112,110004918652,RI
621112,110004921103,RI
811111,110009443897,RI
339911,110004919811,RI
811111,110004920088,RI
811198,110004899138,RI
332991,110004920220,RI
33991,110004920257,RI
339911,110004920596,RI
323119,110001663496,RI
333512,110004912131,RI
33991,110004912140,RI
221122,110004912676,RI
339914,110009439250,RI
44711,110004902160,RI
71393,110004921416,RI
33991,110009439483,RI
332813,110004908574,RI
332999,110002087287,RI
31332,110001663147,RI
332813,110004908921,RI
3219,110000499318,RI
339911,110004909056,RI
812332,110001663263,RI
336611,110004909369,RI
811121,110004909528,RI
48551,110004907735,RI
339914,110009439367,RI
324199,110004907833,RI
313311,110001134264,RI
334519,110004908084,RI
42314,110031437336,RI
33991,110009440426,RI
61151,110031390411,RI
44611,110031315468,RI
23832,110031285348,RI
54194,110031412727,RI
62121,110032659941,RI
81112,110032659950,RI
332813,110032659969,RI
44111,110032659987,RI
811111,110004914406,RI
323119,110002058861,RI
454311,110007826228,RI
4471,110007826291,RI
31323,110004909966,RI
316991,110002087330,RI
621112,110004910491,RI
332813,110009440033,RI
44711,110004902428,RI
4471,110004915646,RI
4471,110004915655,RI
336612,110004916672,RI
62121,110004922442,RI
81232,110004922665,RI
44719,110006434545,RI
4471,110004923209,RI
44719,110000820050,RI
44719,110004923218,RI
33995,110001664299,RI
621511,110004921675,RI
4471,110009438554,RI
4471,110004923316,RI
44719,110004923325,RI
4471,110004923398,RI
339911,110004924388,RI
622110,110004909047,RI
45211,110033622694,RI
45211,110033622701,RI
332116,110004903659,RI
811111,110004907600,RI
332116,110009439777,RI
81232,110004897746,RI
92119,110004913194,RI
44112,110004916912,RI
811198,110004917412,RI
454311,110004919205,RI
454311,110004923058,RI
811111,110004926849,RI
22121,110006537701,RI
62121,110017775255,RI
622110,110004908949,RI
337110,110021278829,RI
812320,110004920113,RI
335110,110004913041,RI
3399,110000313161,RI
3399,110021278909,RI
339999,110021278918,RI
32612,110004906558,RI
812320,110007826399,RI
32612,110002087312,RI
332813,110011554825,RI
622110,110004915986,RI
812320,110004911329,RI
336612,110021092501,RI
331511,110004924501,RI
3399,110021347425,RI
334119,110004930727,RI
332721,110021119840,RI
812320,110012481705,RI
812320,110004915959,RI
3251,110001664574,RI
611110,110021489290,RI
334412,110001991694,RI
611310,110001664084,RI
339941,110004929613,RI
812331,110001663548,RI
332813,110021105329,RI
3251,110000313189,RI
32612,110021357342,RI
313111,110001663904,RI
332722,110009443352,RI
48811,110038032027,RI
313312,110000312117,RI
336412,110000498202,RI
811121,110037441818,RI
811122,110037441827,RI
54194,110037441836,RI
4471,110004925163,RI
332618,110000819909,RI
312113,110007825595,RI
811111,110004905336,RI
62121,110004928525,RI
452112,110009445001,RI
42393,110037441970,RI
711212,110011779913,RI
332996,110009438929,RI
621511,110004909582,RI
72241,110028184532,RI
812922,110032960188,RI
811121,110004899851,RI
334512,110000895087,RI
313312,110004905032,RI
811198,110006119342,RI
62121,110009444093,RI
62121,110009444191,RI
54133,110012483268,RI
332999,110000312475,RI
326199,110004919474,RI
4471,110004905835,RI
32562,110009439250,RI
221122,110038910471,RI
221122,110038910514,RI
236117,110038910140,RI
62121,110038910202,RI
54194,110038910391,RI
332116,110000313009,RI
322213,110004903310,RI
811118,110015824697,RI
811111,110016712707,RI
44131,110004908663,RI
811411,110022305405,RI
811113,110024439794,RI
23621,110031429871,RI
332999,110000312260,RI
44111,110004917001,RI
44131,110004898745,RI
81111,110043860499,RI
62121,110004896658,RI
323112,110039562844,RI
334417,110012565526,RI
335921,110012565526,RI
811111,110039562915,RI
325211,110002087429,RI
332999,110000312331,RI
326299,110002087777,RI
336612,110007400785,RI
482111,110010955181,RI
335999,110012798641,RI
811111,110004913595,RI
441222,110043422524,RI
532412,110043422542,RI
333512,110002087125,RI
327910,110000762951,RI
339911,110000901481,RI
339911,110000312288,RI
327212,110000313232,RI
332813,110013288496,RI
811121,110004913425,RI
81111,110004931423,RI
221112,110009450478,RI
611310,110009812694,RI
813110,110024907065,RI
3399,110002087447,RI
32311,110004899888,RI
493120,110016692337,RI
924110,110013738045,RI
3251,110038231160,RI
3329,110009439107,RI
4442,110000312705,RI
3399,110001662923,RI
325520,110000312616,RI
332813,110000904996,RI
4471,110009440006,RI
334413,110007176812,RI
332813,110000491897,RI
334413,110000841929,RI
812320,110001663780,RI
11251,110006693685,RI
311411,110002316048,RI
812332,110001663290,RI
313221,110001663940,RI
622110,110004920872,RI
713930,110032602075,RI
333414,110007176956,RI
221320,110000562472,RI
325211,110007176830,RI
331491,110010955154,RI
313311,110000312251,RI
313311,110039184263,RI
4471,110009440676,RI
4471,110009440729,RI
3399,110001663325,RI
333414,110007176803,RI
488490,110004926475,RI
928110,110009813130,RI
331491,110000312484,RI
324121,110007176518,RI
332813,110000312661,RI
339911,110000890153,RI
4471,110009440015,RI
221320,110007215557,RI
326211,110009813069,RI
237210,110009439009,RI
332813,110002087571,RI
313311,110000312279,RI
333911,110000312698,RI
488490,110037119935,RI
333512,110024907074,RI
32311,110004904159,RI
48811,110041392150,RI
48811,110041393186,RI
3399,110041217439,RI
334518,110004906326,RI
812320,110004909074,RI
812320,110041228533,RI
32311,110004920532,RI
3399,110001663423,RI
92811,110041695733,RI
51711,110041695797,RI
32311,110004927232,RI
562998,110000618662,RI
331419,110009439768,RI
325188,110004936366,RI
42469,110000888889,RI
339913,110000312938,RI
44611,110001663913,RI
33211,110012480494,RI
562112,110041679528,RI
454112,110042191918,RI
713930,110041923167,RI
483111,110041923229,RI
325188,110002087223,RI
336612,110001662521,RI
424710,110002087544,RI
323111,110000312830,RI
339911,110002087615,RI
339113,110000819874,RI
336612,110039128066,RI
339913,110000313081,RI
339911,110001662969,RI
331491,110001663414,RI
331422,110002337114,RI
332813,110002087296,RI
45299,110009442479,RI
332813,110001134273,RI
811198,110004916949,RI
339993,110001141657,RI
335999,110000312992,RI
332813,110012481858,RI
23622,110031429871,RI
32311,110004933270,RI
81111,110044949544,RI
